Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
3152.0,0.1035,114.0636,0.1494,2000.0000,297.49,2.80
3153.0,0.1036,114.0952,0.1494,2000.0000,297.48,2.80
3154.0,0.1036,114.1269,0.1495,2000.0000,297.48,2.80
3155.0,0.1036,114.1586,0.1495,2000.0000,297.47,2.80
3156.0,0.1036,114.1903,0.1496,2000.0000,297.47,2.80
3157.0,0.1037,114.2219,0.1497,2000.0000,297.46,2.80
3158.0,0.1037,114.2536,0.1497,2000.0000,297.46,2.80
3159.0,0.1037,114.2854,0.1498,2000.0000,297.45,2.80
3160.0,0.1038,114.3171,0.1499,2000.0000,297.45,2.80
3161.0,0.1038,114.3488,0.1499,2000.0000,297.44,2.80
3162.0,0.1038,114.3805,0.1500,2000.0000,297.44,2.80
3163.0,0.1038,114.4123,0.1500,2000.0000,297.43,2.80
3164.0,0.1039,114.4440,0.1501,2000.0000,297.43,2.80
3165.0,0.1039,114.4758,0.1502,2000.0000,297.42,2.80
3166.0,0.1039,114.5076,0.1502,2000.0000,297.42,2.80
3167.0,0.1040,114.5393,0.1503,2000.0000,297.41,2.80
3168.0,0.1040,114.5711,0.1504,2000.0000,297.41,2.80
3169.0,0.1040,114.6029,0.1504,2000.0000,297.40,2.80
3170.0,0.1040,114.6347,0.1505,2000.0000,297.40,2.80
3171.0,0.1041,114.6665,0.1505,2000.0000,297.39,2.80
3172.0,0.1041,114.6984,0.1506,2000.0000,297.39,2.80
3173.0,0.1041,114.7302,0.1507,2000.0000,297.38,2.80
3174.0,0.1042,114.7620,0.1507,2000.0000,297.38,2.80
3175.0,0.1042,114.7939,0.1508,2000.0000,297.37,2.80
3176.0,0.1042,114.8258,0.1509,2000.0000,297.37,2.80
3177.0,0.1042,114.8576,0.1509,2000.0000,297.36,2.80
3178.0,0.1043,114.8895,0.1510,2000.0000,297.36,2.80
3179.0,0.1043,114.9214,0.1510,2000.0000,297.35,2.80
3180.0,0.1043,114.9533,0.1511,2000.0000,297.35,2.80
3181.0,0.1044,114.9852,0.1512,2000.0000,297.34,2.80
3182.0,0.1044,115.0171,0.1512,2000.0000,297.34,2.80
3183.0,0.1044,115.0490,0.1513,2000.0000,297.33,2.80
3184.0,0.1044,115.0809,0.1514,2000.0000,297.33,2.80
3185.0,0.1045,115.1129,0.1514,2000.0000,297.32,2.80
3186.0,0.1045,115.1448,0.1515,2000.0000,297.32,2.80
3187.0,0.1045,115.1768,0.1515,2000.0000,297.31,2.80
3188.0,0.1046,115.2088,0.1516,2000.0000,297.31,2.80
3189.0,0.1046,115.2407,0.1517,2000.0000,297.30,2.80
3190.0,0.1046,115.2727,0.1517,2000.0000,297.30,2.80
3191.0,0.1047,115.3047,0.1518,2000.0000,297.29,2.80
3192.0,0.1047,115.3367,0.1519,2000.0000,297.29,2.80
3193.0,0.1047,115.3687,0.1519,2000.0000,297.28,2.80
3194.0,0.1047,115.4007,0.1520,2000.0000,297.28,2.80
3195.0,0.1048,115.4328,0.1520,2000.0000,297.27,2.80
3196.0,0.1048,115.4648,0.1521,2000.0000,297.27,2.80
3197.0,0.1048,115.4968,0.1522,2000.0000,297.26,2.80
3198.0,0.1049,115.5289,0.1522,2000.0000,297.26,2.80
3199.0,0.1049,115.5610,0.1523,2000.0000,297.25,2.80
3200.0,0.1049,115.5930,0.1524,2000.0000,297.25,2.80
3201.0,0.1049,115.6251,0.1524,2000.0000,297.24,2.80
3202.0,0.1050,115.6572,0.1525,2000.0000,297.24,2.80
3203.0,0.1050,115.6893,0.1526,2000.0000,297.24,2.80
3204.0,0.1050,115.7214,0.1526,2000.0000,297.23,2.80
3205.0,0.1051,115.7535,0.1527,2000.0000,297.23,2.80
3206.0,0.1051,115.7856,0.1527,2000.0000,297.22,2.80
3207.0,0.1051,115.8178,0.1528,2000.0000,297.22,2.80
3208.0,0.1051,115.8499,0.1529,2000.0000,297.21,2.80
3209.0,0.1052,115.8821,0.1529,2000.0000,297.21,2.80
3210.0,0.1052,115.9142,0.1530,2000.0000,297.20,2.80
3211.0,0.1052,115.9464,0.1531,2000.0000,297.20,2.80
3212.0,0.1053,115.9786,0.1531,2000.0000,297.19,2.80
3213.0,0.1053,116.0108,0.1532,2000.0000,297.19,2.80
3214.0,0.1053,116.0430,0.1533,2000.0000,297.18,2.80
3215.0,0.1054,116.0752,0.1533,2000.0000,297.18,2.80
3216.0,0.1054,116.1074,0.1534,2000.0000,297.17,2.80
3217.0,0.1054,116.1396,0.1534,2000.0000,297.17,2.80
3218.0,0.1054,116.1718,0.1535,2000.0000,297.16,2.79
3219.0,0.1055,116.2041,0.1536,2000.0000,297.16,2.79
3220.0,0.1055,116.2363,0.1536,2000.0000,297.15,2.79
3221.0,0.1055,116.2686,0.1537,2000.0000,297.15,2.79
3222.0,0.1056,116.3009,0.1538,2000.0000,297.14,2.79
3223.0,0.1056,116.3331,0.1538,2000.0000,297.14,2.79
3224.0,0.1056,116.3654,0.1539,2000.0000,297.13,2.79
3225.0,0.1056,116.3977,0.1539,2000.0000,297.13,2.79
3226.0,0.1057,116.4300,0.1540,2000.0000,297.12,2.79
3227.0,0.1057,116.4623,0.1541,2000.0000,297.12,2.79
3228.0,0.1057,116.4947,0.1541,2000.0000,297.11,2.79
3229.0,0.1058,116.5270,0.1542,2000.0000,297.11,2.79
3230.0,0.1058,116.5593,0.1543,2000.0000,297.11,2.79
3231.0,0.1058,116.5917,0.1543,2000.0000,297.10,2.79
3232.0,0.1059,116.6240,0.1544,2000.0000,297.10,2.79
3233.0,0.1059,116.6564,0.1545,2000.0000,297.09,2.79
3234.0,0.1059,116.6888,0.1545,2000.0000,297.09,2.79
3235.0,0.1059,116.7212,0.1546,2000.0000,297.08,2.79
3236.0,0.1060,116.7536,0.1547,2000.0000,297.08,2.79
3237.0,0.1060,116.7860,0.1547,2000.0000,297.07,2.79
3238.0,0.1060,116.8184,0.1548,2000.0000,297.07,2.79
3239.0,0.1061,116.8508,0.1548,2000.0000,297.06,2.79
3240.0,0.1061,116.8832,0.1549,2000.0000,297.06,2.79
3241.0,0.1061,116.9157,0.1550,2000.0000,297.05,2.79
3242.0,0.1061,116.9481,0.1550,2000.0000,297.05,2.79
3243.0,0.1062,116.9806,0.1551,2000.0000,297.04,2.79
3244.0,0.1062,117.0130,0.1552,2000.0000,297.04,2.79
3245.0,0.1062,117.0455,0.1552,2000.0000,297.03,2.79
3246.0,0.1063,117.0780,0.1553,2000.0000,297.03,2.79
3247.0,0.1063,117.1105,0.1554,2000.0000,297.03,2.79
3248.0,0.1063,117.1430,0.1554,2000.0000,297.02,2.79
3249.0,0.1064,117.1755,0.1555,2000.0000,297.02,2.79
3250.0,0.1064,117.2080,0.1555,2000.0000,297.01,2.79
3251.0,0.1064,117.2405,0.1556,2000.0000,297.01,2.79
3252.0,0.1064,117.2731,0.1557,2000.0000,297.00,2.79
3253.0,0.1065,117.3056,0.1557,2000.0000,297.00,2.79
3254.0,0.1065,117.3382,0.1558,2000.0000,296.99,2.79
3255.0,0.1065,117.3708,0.1559,2000.0000,296.99,2.79
3256.0,0.1066,117.4033,0.1559,2000.0000,296.98,2.79
3257.0,0.1066,117.4359,0.1560,2000.0000,296.98,2.79
3258.0,0.1066,117.4685,0.1561,2000.0000,296.97,2.79
3259.0,0.1066,117.5011,0.1561,2000.0000,296.97,2.79
3260.0,0.1067,117.5337,0.1562,2000.0000,296.96,2.79
3261.0,0.1067,117.5663,0.1563,2000.0000,296.96,2.79
3262.0,0.1067,117.5990,0.1563,2000.0000,296.96,2.79
3263.0,0.1068,117.6316,0.1564,2000.0000,296.95,2.79
3264.0,0.1068,117.6642,0.1564,2000.0000,296.95,2.79
3265.0,0.1068,117.6969,0.1565,2000.0000,296.94,2.79
3266.0,0.1069,117.7296,0.1566,2000.0000,296.94,2.79
3267.0,0.1069,117.7622,0.1566,2000.0000,296.93,2.79
3268.0,0.1069,117.7949,0.1567,2000.0000,296.93,2.79
3269.0,0.1069,117.8276,0.1568,2000.0000,296.92,2.79
3270.0,0.1070,117.8603,0.1568,2000.0000,296.92,2.79
3271.0,0.1070,117.8930,0.1569,2000.0000,296.91,2.79
3272.0,0.1070,117.9257,0.1570,2000.0000,296.91,2.79
3273.0,0.1071,117.9585,0.1570,2000.0000,296.91,2.79
3274.0,0.1071,117.9912,0.1571,2000.0000,296.90,2.79
3275.0,0.1071,118.0240,0.1572,2000.0000,296.90,2.79
3276.0,0.1072,118.0567,0.1572,2000.0000,296.89,2.79
3277.0,0.1072,118.0895,0.1573,2000.0000,296.89,2.79
3278.0,0.1072,118.1223,0.1573,2000.0000,296.88,2.79
3279.0,0.1072,118.1550,0.1574,2000.0000,296.88,2.79
3280.0,0.1073,118.1878,0.1575,2000.0000,296.87,2.79
3281.0,0.1073,118.2206,0.1575,2000.0000,296.87,2.79
3282.0,0.1073,118.2534,0.1576,2000.0000,296.86,2.79
3283.0,0.1074,118.2863,0.1577,2000.0000,296.86,2.79
3284.0,0.1074,118.3191,0.1577,2000.0000,296.86,2.79
3285.0,0.1074,118.3519,0.1578,2000.0000,296.85,2.79
3286.0,0.1075,118.3848,0.1579,2000.0000,296.85,2.79
3287.0,0.1075,118.4176,0.1579,2000.0000,296.84,2.79
3288.0,0.1075,118.4505,0.1580,2000.0000,296.84,2.79
3289.0,0.1075,118.4834,0.1581,2000.0000,296.83,2.79
3290.0,0.1076,118.5162,0.1581,2000.0000,296.83,2.79
3291.0,0.1076,118.5491,0.1582,2000.0000,296.82,2.79
3292.0,0.1076,118.5820,0.1583,2000.0000,296.82,2.79
3293.0,0.1077,118.6149,0.1583,2000.0000,296.81,2.79
3294.0,0.1077,118.6479,0.1584,2000.0000,296.81,2.79
3295.0,0.1077,118.6808,0.1584,2000.0000,296.81,2.79
3296.0,0.1077,118.7137,0.1585,2000.0000,296.80,2.79
3297.0,0.1078,118.7467,0.1586,2000.0000,296.80,2.79
3298.0,0.1078,118.7796,0.1586,2000.0000,296.79,2.79
3299.0,0.1078,118.8126,0.1587,2000.0000,296.79,2.79
3300.0,0.1079,118.8456,0.1588,2000.0000,296.78,2.79
3301.0,0.1079,118.8786,0.1588,2000.0000,296.78,2.78
3302.0,0.1079,118.9116,0.1589,2000.0000,296.77,2.78
3303.0,0.1080,118.9446,0.1590,2000.0000,296.77,2.78
3304.0,0.1080,118.9776,0.1590,2000.0000,296.77,2.78
3305.0,0.1080,119.0106,0.1591,2000.0000,296.76,2.78
3306.0,0.1080,119.0436,0.1592,2000.0000,296.76,2.78
3307.0,0.1081,119.0767,0.1592,2000.0000,296.75,2.78
3308.0,0.1081,119.1097,0.1593,2000.0000,296.75,2.78
3309.0,0.1081,119.1428,0.1594,2000.0000,296.74,2.78
3310.0,0.1082,119.1758,0.1594,2000.0000,296.74,2.78
3311.0,0.1082,119.2089,0.1595,2000.0000,296.73,2.78
3312.0,0.1082,119.2420,0.1595,2000.0000,296.73,2.78
3313.0,0.1083,119.2751,0.1596,2000.0000,296.73,2.78
3314.0,0.1083,119.3082,0.1597,2000.0000,296.72,2.78
3315.0,0.1083,119.3413,0.1597,2000.0000,296.72,2.78
3316.0,0.1083,119.3744,0.1598,2000.0000,296.71,2.78
3317.0,0.1084,119.4075,0.1599,2000.0000,296.71,2.78
3318.0,0.1084,119.4407,0.1599,2000.0000,296.70,2.78
3319.0,0.1084,119.4738,0.1600,2000.0000,296.70,2.78
3320.0,0.1085,119.5070,0.1601,2000.0000,296.70,2.78
3321.0,0.1085,119.5402,0.1601,2000.0000,296.69,2.78
3322.0,0.1085,119.5733,0.1602,2000.0000,296.69,2.78
3323.0,0.1086,119.6065,0.1603,2000.0000,296.68,2.78
3324.0,0.1086,119.6397,0.1603,2000.0000,296.68,2.78
3325.0,0.1086,119.6729,0.1604,2000.0000,296.67,2.78
3326.0,0.1087,119.7061,0.1605,2000.0000,296.67,2.78
3327.0,0.1087,119.7393,0.1605,2000.0000,296.66,2.78
3328.0,0.1087,119.7726,0.1606,2000.0000,296.66,2.78
3329.0,0.1087,119.8058,0.1607,2000.0000,296.66,2.78
3330.0,0.1088,119.8391,0.1607,2000.0000,296.65,2.78
3331.0,0.1088,119.8723,0.1608,2000.0000,296.65,2.78
3332.0,0.1088,119.9056,0.1609,2000.0000,296.64,2.78
3333.0,0.1089,119.9389,0.1609,2000.0000,296.64,2.78
3334.0,0.1089,119.9722,0.1610,2000.0000,296.63,2.78
3335.0,0.1089,120.0055,0.1611,2000.0000,296.63,2.78
3336.0,0.1090,120.0388,0.1611,2000.0000,296.63,2.78
3337.0,0.1090,120.0721,0.1612,2000.0000,296.62,2.78
3338.0,0.1090,120.1054,0.1612,2000.0000,296.62,2.78
3339.0,0.1090,120.1387,0.1613,2000.0000,296.61,2.78
3340.0,0.1091,120.1721,0.1614,2000.0000,296.61,2.78
3341.0,0.1091,120.2054,0.1614,2000.0000,296.60,2.78
3342.0,0.1091,120.2388,0.1615,2000.0000,296.60,2.78
3343.0,0.1092,120.2722,0.1616,2000.0000,296.60,2.78
3344.0,0.1092,120.3055,0.1616,2000.0000,296.59,2.78
3345.0,0.1092,120.3389,0.1617,2000.0000,296.59,2.78
3346.0,0.1093,120.3723,0.1618,2000.0000,296.58,2.78
3347.0,0.1093,120.4057,0.1618,2000.0000,296.58,2.78
3348.0,0.1093,120.4391,0.1619,2000.0000,296.57,2.78
3349.0,0.1093,120.4726,0.1620,2000.0000,296.57,2.78
3350.0,0.1094,120.5060,0.1620,2000.0000,296.57,2.78
3351.0,0.1094,120.5395,0.1621,2000.0000,296.56,2.78
3352.0,0.1094,120.5729,0.1622,2000.0000,296.56,2.78
3353.0,0.1095,120.6064,0.1622,2000.0000,296.55,2.78
3354.0,0.1095,120.6398,0.1623,2000.0000,296.55,2.78
3355.0,0.1095,120.6733,0.1624,2000.0000,296.55,2.78
3356.0,0.1096,120.7068,0.1624,2000.0000,296.54,2.78
3357.0,0.1096,120.7403,0.1625,2000.0000,296.54,2.78
3358.0,0.1096,120.7738,0.1626,2000.0000,296.53,2.78
3359.0,0.1097,120.8073,0.1626,2000.0000,296.53,2.78
3360.0,0.1097,120.8409,0.1627,2000.0000,296.52,2.78
3361.0,0.1097,120.8744,0.1628,2000.0000,296.52,2.78
3362.0,0.1097,120.9080,0.1628,2000.0000,296.52,2.78
3363.0,0.1098,120.9415,0.1629,2000.0000,296.51,2.78
3364.0,0.1098,120.9751,0.1630,2000.0000,296.51,2.78
3365.0,0.1098,121.0086,0.1630,2000.0000,296.50,2.78
3366.0,0.1099,121.0422,0.1631,2000.0000,296.50,2.78
3367.0,0.1099,121.0758,0.1632,2000.0000,296.49,2.78
3368.0,0.1099,121.1094,0.1632,2000.0000,296.49,2.78
3369.0,0.1100,121.1430,0.1633,2000.0000,296.49,2.78
3370.0,0.1100,121.1767,0.1634,2000.0000,296.48,2.78
3371.0,0.1100,121.2103,0.1634,2000.0000,296.48,2.78
3372.0,0.1100,121.2439,0.1635,2000.0000,296.47,2.78
3373.0,0.1101,121.2776,0.1636,2000.0000,296.47,2.78
3374.0,0.1101,121.3112,0.1636,2000.0000,296.47,2.78
3375.0,0.1101,121.3449,0.1637,2000.0000,296.46,2.78
3376.0,0.1102,121.3786,0.1638,2000.0000,296.46,2.78
3377.0,0.1102,121.4123,0.1638,2000.0000,296.45,2.78
3378.0,0.1102,121.4460,0.1639,2000.0000,296.45,2.78
3379.0,0.1103,121.4797,0.1640,2000.0000,296.45,2.78
3380.0,0.1103,121.5134,0.1640,2000.0000,296.44,2.78
3381.0,0.1103,121.5471,0.1641,2000.0000,296.44,2.78
3382.0,0.1104,121.5808,0.1642,2000.0000,296.43,2.78
3383.0,0.1104,121.6146,0.1642,2000.0000,296.43,2.78
3384.0,0.1104,121.6483,0.1643,2000.0000,296.43,2.77
3385.0,0.1104,121.6821,0.1644,2000.0000,296.42,2.77
3386.0,0.1105,121.7159,0.1644,2000.0000,296.42,2.77
3387.0,0.1105,121.7496,0.1645,2000.0000,296.41,2.77
3388.0,0.1105,121.7834,0.1646,2000.0000,296.41,2.77
3389.0,0.1106,121.8172,0.1646,2000.0000,296.40,2.77
3390.0,0.1106,121.8510,0.1647,2000.0000,296.40,2.77
3391.0,0.1106,121.8849,0.1648,2000.0000,296.40,2.77
3392.0,0.1107,121.9187,0.1648,2000.0000,296.39,2.77
3393.0,0.1107,121.9525,0.1649,2000.0000,296.39,2.77
3394.0,0.1107,121.9864,0.1650,2000.0000,296.38,2.77
3395.0,0.1108,122.0202,0.1650,2000.0000,296.38,2.77
3396.0,0.1108,122.0541,0.1651,2000.0000,296.38,2.77
3397.0,0.1108,122.0880,0.1652,2000.0000,296.37,2.77
3398.0,0.1108,122.1218,0.1652,2000.0000,296.37,2.77
3399.0,0.1109,122.1557,0.1653,2000.0000,296.36,2.77
3400.0,0.1109,122.1896,0.1654,2000.0000,296.36,2.77
3401.0,0.1109,122.2236,0.1654,2000.0000,296.36,2.77
3402.0,0.1110,122.2575,0.1655,2000.0000,296.35,2.77
3403.0,0.1110,122.2914,0.1656,2000.0000,296.35,2.77
3404.0,0.1110,122.3253,0.1656,2000.0000,296.34,2.77
3405.0,0.1111,122.3593,0.1657,2000.0000,296.34,2.77
3406.0,0.1111,122.3933,0.1658,2000.0000,296.34,2.77
3407.0,0.1111,122.4272,0.1658,2000.0000,296.33,2.77
3408.0,0.1112,122.4612,0.1659,2000.0000,296.33,2.77
3409.0,0.1112,122.4952,0.1660,2000.0000,296.32,2.77
3410.0,0.1112,122.5292,0.1660,2000.0000,296.32,2.77
3411.0,0.1112,122.5632,0.1661,2000.0000,296.32,2.77
3412.0,0.1113,122.5972,0.1662,2000.0000,296.31,2.77
3413.0,0.1113,122.6312,0.1662,2000.0000,296.31,2.77
3414.0,0.1113,122.6653,0.1663,2000.0000,296.31,2.77
3415.0,0.1114,122.6993,0.1664,2000.0000,296.30,2.77
3416.0,0.1114,122.7334,0.1664,2000.0000,296.30,2.77
3417.0,0.1114,122.7674,0.1665,2000.0000,296.29,2.77
3418.0,0.1115,122.8015,0.1666,2000.0000,296.29,2.77
3419.0,0.1115,122.8356,0.1666,2000.0000,296.29,2.77
3420.0,0.1115,122.8697,0.1667,2000.0000,296.28,2.77
3421.0,0.1116,122.9038,0.1668,2000.0000,296.28,2.77
3422.0,0.1116,122.9379,0.1668,2000.0000,296.27,2.77
3423.0,0.1116,122.9720,0.1669,2000.0000,296.27,2.77
3424.0,0.1116,123.0061,0.1670,2000.0000,296.27,2.77
3425.0,0.1117,123.0403,0.1670,2000.0000,296.26,2.77
3426.0,0.1117,123.0744,0.1671,2000.0000,296.26,2.77
3427.0,0.1117,123.1086,0.1672,2000.0000,296.25,2.77
3428.0,0.1118,123.1427,0.1672,2000.0000,296.25,2.77
3429.0,0.1118,123.1769,0.1673,2000.0000,296.25,2.77
3430.0,0.1118,123.2111,0.1674,2000.0000,296.24,2.77
3431.0,0.1119,123.2453,0.1674,2000.0000,296.24,2.77
3432.0,0.1119,123.2795,0.1675,2000.0000,296.24,2.77
3433.0,0.1119,123.3137,0.1676,2000.0000,296.23,2.77
3434.0,0.1120,123.3479,0.1676,2000.0000,296.23,2.77
3435.0,0.1120,123.3822,0.1677,2000.0000,296.22,2.77
3436.0,0.1120,123.4164,0.1678,2000.0000,296.22,2.77
3437.0,0.1121,123.4507,0.1678,2000.0000,296.22,2.77
3438.0,0.1121,123.4849,0.1679,2000.0000,296.21,2.77
3439.0,0.1121,123.5192,0.1680,2000.0000,296.21,2.77
3440.0,0.1121,123.5535,0.1680,2000.0000,296.21,2.77
3441.0,0.1122,123.5878,0.1681,2000.0000,296.20,2.77
3442.0,0.1122,123.6221,0.1682,2000.0000,296.20,2.77
3443.0,0.1122,123.6564,0.1682,2000.0000,296.19,2.77
3444.0,0.1123,123.6907,0.1683,2000.0000,296.19,2.77
3445.0,0.1123,123.7250,0.1684,2000.0000,296.19,2.77
3446.0,0.1123,123.7594,0.1684,2000.0000,296.18,2.77
3447.0,0.1124,123.7937,0.1685,2000.0000,296.18,2.77
3448.0,0.1124,123.8281,0.1686,2000.0000,296.17,2.77
3449.0,0.1124,123.8624,0.1687,2000.0000,296.17,2.77
3450.0,0.1125,123.8968,0.1687,2000.0000,296.17,2.77
3451.0,0.1125,123.9312,0.1688,2000.0000,296.16,2.77
3452.0,0.1125,123.9656,0.1689,2000.0000,296.16,2.77
3453.0,0.1126,124.0000,0.1689,2000.0000,296.16,2.77
3454.0,0.1126,124.0344,0.1690,2000.0000,296.15,2.77
3455.0,0.1126,124.0688,0.1691,2000.0000,296.15,2.77
3456.0,0.1126,124.1033,0.1691,2000.0000,296.15,2.77
3457.0,0.1127,124.1377,0.1692,2000.0000,296.14,2.77
3458.0,0.1127,124.1721,0.1693,2000.0000,296.14,2.77
3459.0,0.1127,124.2066,0.1693,2000.0000,296.13,2.77
3460.0,0.1128,124.2411,0.1694,2000.0000,296.13,2.77
3461.0,0.1128,124.2756,0.1695,2000.0000,296.13,2.77
3462.0,0.1128,124.3101,0.1695,2000.0000,296.12,2.77
3463.0,0.1129,124.3446,0.1696,2000.0000,296.12,2.77
3464.0,0.1129,124.3791,0.1697,2000.0000,296.12,2.77
3465.0,0.1129,124.4136,0.1697,2000.0000,296.11,2.77
3466.0,0.1130,124.4481,0.1698,2000.0000,296.11,2.77
3467.0,0.1130,124.4826,0.1699,2000.0000,296.10,2.76
3468.0,0.1130,124.5172,0.1699,2000.0000,296.10,2.76
3469.0,0.1131,124.5518,0.1700,2000.0000,296.10,2.76
3470.0,0.1131,124.5863,0.1701,2000.0000,296.09,2.76
3471.0,0.1131,124.6209,0.1701,2000.0000,296.09,2.76
3472.0,0.1131,124.6555,0.1702,2000.0000,296.09,2.76
3473.0,0.1132,124.6901,0.1703,2000.0000,296.08,2.76
3474.0,0.1132,124.7247,0.1704,2000.0000,296.08,2.76
3475.0,0.1132,124.7593,0.1704,2000.0000,296.08,2.76
3476.0,0.1133,124.7939,0.1705,2000.0000,296.07,2.76
3477.0,0.1133,124.8286,0.1706,2000.0000,296.07,2.76
3478.0,0.1133,124.8632,0.1706,2000.0000,296.06,2.76
3479.0,0.1134,124.8979,0.1707,2000.0000,296.06,2.76
3480.0,0.1134,124.9325,0.1708,2000.0000,296.06,2.76
3481.0,0.1134,124.9672,0.1708,2000.0000,296.05,2.76
3482.0,0.1135,125.0019,0.1709,2000.0000,296.05,2.76
3483.0,0.1135,125.0366,0.1710,2000.0000,296.05,2.76
3484.0,0.1135,125.0713,0.1710,2000.0000,296.04,2.76
3485.0,0.1136,125.1060,0.1711,2000.0000,296.04,2.76
3486.0,0.1136,125.1407,0.1712,2000.0000,296.04,2.76
3487.0,0.1136,125.1754,0.1712,2000.0000,296.03,2.76
3488.0,0.1136,125.2102,0.1713,2000.0000,296.03,2.76
3489.0,0.1137,125.2449,0.1714,2000.0000,296.03,2.76
3490.0,0.1137,125.2797,0.1714,2000.0000,296.02,2.76
3491.0,0.1137,125.3144,0.1715,2000.0000,296.02,2.76
3492.0,0.1138,125.3492,0.1716,2000.0000,296.02,2.76
3493.0,0.1138,125.3840,0.1717,2000.0000,296.01,2.76
3494.0,0.1138,125.4188,0.1717,2000.0000,296.01,2.76
3495.0,0.1139,125.4536,0.1718,2000.0000,296.00,2.76
3496.0,0.1139,125.4884,0.1719,2000.0000,296.00,2.76
3497.0,0.1139,125.5233,0.1719,2000.0000,296.00,2.76
3498.0,0.1140,125.5581,0.1720,2000.0000,295.99,2.76
3499.0,0.1140,125.5929,0.1721,2000.0000,295.99,2.76
3500.0,0.1140,125.6278,0.1721,2000.0000,295.99,2.76
3501.0,0.1141,125.6627,0.1722,2000.0000,295.98,2.76
3502.0,0.1141,125.6975,0.1723,2000.0000,295.98,2.76
3503.0,0.1141,125.7324,0.1723,2000.0000,295.98,2.76
3504.0,0.1142,125.7673,0.1724,2000.0000,295.97,2.76
3505.0,0.1142,125.8022,0.1725,2000.0000,295.97,2.76
3506.0,0.1142,125.8371,0.1725,2000.0000,295.97,2.76
3507.0,0.1143,125.8721,0.1726,2000.0000,295.96,2.76
3508.0,0.1143,125.9070,0.1727,2000.0000,295.96,2.76
3509.0,0.1143,125.9419,0.1728,2000.0000,295.96,2.76
3510.0,0.1143,125.9769,0.1728,2000.0000,295.95,2.76
3511.0,0.1144,126.0119,0.1729,2000.0000,295.95,2.76
3512.0,0.1144,126.0468,0.1730,2000.0000,295.95,2.76
3513.0,0.1144,126.0818,0.1730,2000.0000,295.94,2.76
3514.0,0.1145,126.1168,0.1731,2000.0000,295.94,2.76
3515.0,0.1145,126.1518,0.1732,2000.0000,295.94,2.76
3516.0,0.1145,126.1868,0.1732,2000.0000,295.93,2.76
3517.0,0.1146,126.2218,0.1733,2000.0000,295.93,2.76
3518.0,0.1146,126.2569,0.1734,2000.0000,295.93,2.76
3519.0,0.1146,126.2919,0.1734,2000.0000,295.92,2.76
3520.0,0.1147,126.3270,0.1735,2000.0000,295.92,2.76
3521.0,0.1147,126.3620,0.1736,2000.0000,295.92,2.76
3522.0,0.1147,126.3971,0.1736,2000.0000,295.91,2.76
3523.0,0.1148,126.4322,0.1737,2000.0000,295.91,2.76
3524.0,0.1148,126.4673,0.1738,2000.0000,295.91,2.76
3525.0,0.1148,126.5024,0.1739,2000.0000,295.90,2.76
3526.0,0.1149,126.5375,0.1739,2000.0000,295.90,2.76
3527.0,0.1149,126.5726,0.1740,2000.0000,295.90,2.76
3528.0,0.1149,126.6077,0.1741,2000.0000,295.89,2.76
3529.0,0.1150,126.6428,0.1741,2000.0000,295.89,2.76
3530.0,0.1150,126.6780,0.1742,2000.0000,295.89,2.76
3531.0,0.1150,126.7132,0.1743,2000.0000,295.88,2.76
3532.0,0.1150,126.7483,0.1743,2000.0000,295.88,2.76
3533.0,0.1151,126.7835,0.1744,2000.0000,295.88,2.76
3534.0,0.1151,126.8187,0.1745,2000.0000,295.87,2.76
3535.0,0.1151,126.8539,0.1746,2000.0000,295.87,2.76
3536.0,0.1152,126.8891,0.1746,2000.0000,295.87,2.76
3537.0,0.1152,126.9243,0.1747,2000.0000,295.86,2.76
3538.0,0.1152,126.9595,0.1748,2000.0000,295.86,2.76
3539.0,0.1153,126.9948,0.1748,2000.0000,295.86,2.76
3540.0,0.1153,127.0300,0.1749,2000.0000,295.85,2.76
3541.0,0.1153,127.0653,0.1750,2000.0000,295.85,2.76
3542.0,0.1154,127.1005,0.1750,2000.0000,295.85,2.76
3543.0,0.1154,127.1358,0.1751,2000.0000,295.84,2.76
3544.0,0.1154,127.1711,0.1752,2000.0000,295.84,2.76
3545.0,0.1155,127.2064,0.1752,2000.0000,295.84,2.76
3546.0,0.1155,127.2417,0.1753,2000.0000,295.83,2.76
3547.0,0.1155,127.2770,0.1754,2000.0000,295.83,2.76
3548.0,0.1156,127.3123,0.1755,2000.0000,295.83,2.76
3549.0,0.1156,127.3477,0.1755,2000.0000,295.82,2.76
3550.0,0.1156,127.3830,0.1756,2000.0000,295.82,2.75
3551.0,0.1157,127.4183,0.1757,2000.0000,295.82,2.75
3552.0,0.1157,127.4537,0.1757,2000.0000,295.81,2.75
3553.0,0.1157,127.4891,0.1758,2000.0000,295.81,2.75
3554.0,0.1158,127.5245,0.1759,2000.0000,295.81,2.75
3555.0,0.1158,127.5599,0.1759,2000.0000,295.80,2.75
3556.0,0.1158,127.5953,0.1760,2000.0000,295.80,2.75
3557.0,0.1158,127.6307,0.1761,2000.0000,295.80,2.75
3558.0,0.1159,127.6661,0.1762,2000.0000,295.80,2.75
3559.0,0.1159,127.7015,0.1762,2000.0000,295.79,2.75
3560.0,0.1159,127.7370,0.1763,2000.0000,295.79,2.75
3561.0,0.1160,127.7724,0.1764,2000.0000,295.79,2.75
