Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
11843.0   ,13.1233     ,7.4092        ,0.0000      ,2000.0000   ,295.81      ,3.99  
11844.0   ,13.1269     ,7.4110        ,0.0000      ,2000.0000   ,295.81      ,3.99  
11845.0   ,13.1306     ,7.4129        ,0.0000      ,2000.0000   ,295.81      ,3.99  
11846.0   ,13.1342     ,7.4147        ,0.0000      ,2000.0000   ,295.81      ,3.99  
11847.0   ,13.1379     ,7.4165        ,0.0000      ,2000.0000   ,295.81      ,3.99  
11848.0   ,13.1415     ,7.4183        ,0.0000      ,2000.0000   ,295.81      ,3.99  
11849.0   ,13.1452     ,7.4201        ,0.0000      ,2000.0000   ,295.81      ,3.99  
11850.0   ,13.1488     ,7.4220        ,0.0000      ,2000.0000   ,295.81      ,3.99  
11851.0   ,13.1525     ,7.4238        ,0.0000      ,2000.0000   ,295.81      ,3.99  
11852.0   ,13.1561     ,7.4256        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11853.0   ,13.1598     ,7.4274        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11854.0   ,13.1634     ,7.4293        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11855.0   ,13.1671     ,7.4311        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11856.0   ,13.1707     ,7.4329        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11857.0   ,13.1744     ,7.4348        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11858.0   ,13.1781     ,7.4366        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11859.0   ,13.1817     ,7.4384        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11860.0   ,13.1854     ,7.4402        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11861.0   ,13.1890     ,7.4421        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11862.0   ,13.1927     ,7.4439        ,0.0000      ,2000.0000   ,295.80      ,3.99  
11863.0   ,13.1964     ,7.4457        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11864.0   ,13.2000     ,7.4476        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11865.0   ,13.2037     ,7.4494        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11866.0   ,13.2074     ,7.4512        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11867.0   ,13.2110     ,7.4531        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11868.0   ,13.2147     ,7.4549        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11869.0   ,13.2184     ,7.4567        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11870.0   ,13.2221     ,7.4586        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11871.0   ,13.2257     ,7.4604        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11872.0   ,13.2294     ,7.4622        ,0.0000      ,2000.0000   ,295.79      ,3.99  
11873.0   ,13.2331     ,7.4641        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11874.0   ,13.2368     ,7.4659        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11875.0   ,13.2404     ,7.4677        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11876.0   ,13.2441     ,7.4696        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11877.0   ,13.2478     ,7.4714        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11878.0   ,13.2515     ,7.4733        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11879.0   ,13.2552     ,7.4751        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11880.0   ,13.2588     ,7.4769        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11881.0   ,13.2625     ,7.4788        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11882.0   ,13.2662     ,7.4806        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11883.0   ,13.2699     ,7.4825        ,0.0000      ,2000.0000   ,295.78      ,3.99  
11884.0   ,13.2736     ,7.4843        ,0.0000      ,2000.0000   ,295.77      ,3.99  
11885.0   ,13.2773     ,7.4862        ,0.0000      ,2000.0000   ,295.77      ,3.99  
11886.0   ,13.2810     ,7.4880        ,0.0000      ,2000.0000   ,295.77      ,3.99  
11887.0   ,13.2846     ,7.4898        ,0.0000      ,2000.0000   ,295.77      ,3.99  
11888.0   ,13.2883     ,7.4917        ,0.0000      ,2000.0000   ,295.77      ,3.99  
11889.0   ,13.2920     ,7.4935        ,0.0000      ,2000.0000   ,295.77      ,3.99  
11890.0   ,13.2957     ,7.4954        ,0.0000      ,2000.0000   ,295.77      ,3.99  
11891.0   ,13.2994     ,7.4972        ,0.0000      ,2000.0000   ,295.77      ,3.99  
11892.0   ,13.3031     ,7.4991        ,0.0000      ,2000.0000   ,295.77      ,3.98  
11893.0   ,13.3068     ,7.5009        ,0.0000      ,2000.0000   ,295.77      ,3.98  
11894.0   ,13.3105     ,7.5028        ,0.0000      ,2000.0000   ,295.77      ,3.98  
11895.0   ,13.3142     ,7.5046        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11896.0   ,13.3179     ,7.5065        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11897.0   ,13.3216     ,7.5083        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11898.0   ,13.3253     ,7.5102        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11899.0   ,13.3290     ,7.5120        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11900.0   ,13.3327     ,7.5139        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11901.0   ,13.3364     ,7.5157        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11902.0   ,13.3401     ,7.5176        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11903.0   ,13.3438     ,7.5194        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11904.0   ,13.3475     ,7.5213        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11905.0   ,13.3512     ,7.5231        ,0.0000      ,2000.0000   ,295.76      ,3.98  
11906.0   ,13.3549     ,7.5250        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11907.0   ,13.3586     ,7.5269        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11908.0   ,13.3624     ,7.5287        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11909.0   ,13.3661     ,7.5306        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11910.0   ,13.3698     ,7.5324        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11911.0   ,13.3735     ,7.5343        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11912.0   ,13.3772     ,7.5361        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11913.0   ,13.3809     ,7.5380        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11914.0   ,13.3846     ,7.5399        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11915.0   ,13.3884     ,7.5417        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11916.0   ,13.3921     ,7.5436        ,0.0000      ,2000.0000   ,295.75      ,3.98  
11917.0   ,13.3958     ,7.5455        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11918.0   ,13.3995     ,7.5473        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11919.0   ,13.4032     ,7.5492        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11920.0   ,13.4070     ,7.5510        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11921.0   ,13.4107     ,7.5529        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11922.0   ,13.4144     ,7.5548        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11923.0   ,13.4181     ,7.5566        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11924.0   ,13.4219     ,7.5585        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11925.0   ,13.4256     ,7.5604        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11926.0   ,13.4293     ,7.5622        ,0.0000      ,2000.0000   ,295.74      ,3.98  
11927.0   ,13.4331     ,7.5641        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11928.0   ,13.4368     ,7.5660        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11929.0   ,13.4405     ,7.5678        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11930.0   ,13.4443     ,7.5697        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11931.0   ,13.4480     ,7.5716        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11932.0   ,13.4517     ,7.5735        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11933.0   ,13.4555     ,7.5753        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11934.0   ,13.4592     ,7.5772        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11935.0   ,13.4629     ,7.5791        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11936.0   ,13.4667     ,7.5809        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11937.0   ,13.4704     ,7.5828        ,0.0000      ,2000.0000   ,295.73      ,3.98  
11938.0   ,13.4742     ,7.5847        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11939.0   ,13.4779     ,7.5866        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11940.0   ,13.4817     ,7.5884        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11941.0   ,13.4854     ,7.5903        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11942.0   ,13.4891     ,7.5922        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11943.0   ,13.4929     ,7.5941        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11944.0   ,13.4966     ,7.5960        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11945.0   ,13.5004     ,7.5978        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11946.0   ,13.5041     ,7.5997        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11947.0   ,13.5079     ,7.6016        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11948.0   ,13.5116     ,7.6035        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11949.0   ,13.5154     ,7.6054        ,0.0000      ,2000.0000   ,295.72      ,3.98  
11950.0   ,13.5192     ,7.6072        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11951.0   ,13.5229     ,7.6091        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11952.0   ,13.5267     ,7.6110        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11953.0   ,13.5304     ,7.6129        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11954.0   ,13.5342     ,7.6148        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11955.0   ,13.5379     ,7.6166        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11956.0   ,13.5417     ,7.6185        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11957.0   ,13.5455     ,7.6204        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11958.0   ,13.5492     ,7.6223        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11959.0   ,13.5530     ,7.6242        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11960.0   ,13.5568     ,7.6261        ,0.0000      ,2000.0000   ,295.71      ,3.98  
11961.0   ,13.5605     ,7.6280        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11962.0   ,13.5643     ,7.6299        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11963.0   ,13.5681     ,7.6317        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11964.0   ,13.5718     ,7.6336        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11965.0   ,13.5756     ,7.6355        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11966.0   ,13.5794     ,7.6374        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11967.0   ,13.5831     ,7.6393        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11968.0   ,13.5869     ,7.6412        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11969.0   ,13.5907     ,7.6431        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11970.0   ,13.5945     ,7.6450        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11971.0   ,13.5982     ,7.6469        ,0.0000      ,2000.0000   ,295.70      ,3.98  
11972.0   ,13.6020     ,7.6488        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11973.0   ,13.6058     ,7.6507        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11974.0   ,13.6096     ,7.6526        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11975.0   ,13.6134     ,7.6545        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11976.0   ,13.6171     ,7.6564        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11977.0   ,13.6209     ,7.6583        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11978.0   ,13.6247     ,7.6602        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11979.0   ,13.6285     ,7.6620        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11980.0   ,13.6323     ,7.6639        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11981.0   ,13.6361     ,7.6658        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11982.0   ,13.6398     ,7.6677        ,0.0000      ,2000.0000   ,295.69      ,3.98  
11983.0   ,13.6436     ,7.6696        ,0.0000      ,2000.0000   ,295.68      ,3.98  
11984.0   ,13.6474     ,7.6715        ,0.0000      ,2000.0000   ,295.68      ,3.98  
11985.0   ,13.6512     ,7.6735        ,0.0000      ,2000.0000   ,295.68      ,3.98  
11986.0   ,13.6550     ,7.6754        ,0.0000      ,2000.0000   ,295.68      ,3.97  
11987.0   ,13.6588     ,7.6773        ,0.0000      ,2000.0000   ,295.68      ,3.97  
11988.0   ,13.6626     ,7.6792        ,0.0000      ,2000.0000   ,295.68      ,3.97  
11989.0   ,13.6664     ,7.6811        ,0.0000      ,2000.0000   ,295.68      ,3.97  
11990.0   ,13.6702     ,7.6830        ,0.0000      ,2000.0000   ,295.68      ,3.97  
11991.0   ,13.6740     ,7.6849        ,0.0000      ,2000.0000   ,295.68      ,3.97  
11992.0   ,13.6778     ,7.6868        ,0.0000      ,2000.0000   ,295.68      ,3.97  
11993.0   ,13.6816     ,7.6887        ,0.0000      ,2000.0000   ,295.68      ,3.97  
11994.0   ,13.6854     ,7.6906        ,0.0000      ,2000.0000   ,295.68      ,3.97  
11995.0   ,13.6892     ,7.6925        ,0.0000      ,2000.0000   ,295.67      ,3.97  
11996.0   ,13.6930     ,7.6944        ,0.0000      ,2000.0000   ,295.67      ,3.97  
11997.0   ,13.6968     ,7.6963        ,0.0000      ,2000.0000   ,295.67      ,3.97  
11998.0   ,13.7006     ,7.6982        ,0.0000      ,2000.0000   ,295.67      ,3.97  
11999.0   ,13.7044     ,7.7001        ,0.0000      ,2000.0000   ,295.67      ,3.97  
12000.0   ,13.7082     ,7.7021        ,0.0000      ,2000.0000   ,295.67      ,3.97  
12001.0   ,13.7120     ,7.7040        ,0.0000      ,2000.0000   ,295.67      ,3.97  
12002.0   ,13.7158     ,7.7059        ,0.0000      ,2000.0000   ,295.67      ,3.97  
12003.0   ,13.7196     ,7.7078        ,0.0000      ,2000.0000   ,295.67      ,3.97  
12004.0   ,13.7235     ,7.7097        ,0.0000      ,2000.0000   ,295.67      ,3.97  
12005.0   ,13.7273     ,7.7116        ,0.0000      ,2000.0000   ,295.67      ,3.97  
12006.0   ,13.7311     ,7.7135        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12007.0   ,13.7349     ,7.7154        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12008.0   ,13.7387     ,7.7174        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12009.0   ,13.7425     ,7.7193        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12010.0   ,13.7463     ,7.7212        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12011.0   ,13.7502     ,7.7231        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12012.0   ,13.7540     ,7.7250        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12013.0   ,13.7578     ,7.7270        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12014.0   ,13.7616     ,7.7289        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12015.0   ,13.7654     ,7.7308        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12016.0   ,13.7693     ,7.7327        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12017.0   ,13.7731     ,7.7346        ,0.0000      ,2000.0000   ,295.66      ,3.97  
12018.0   ,13.7769     ,7.7366        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12019.0   ,13.7808     ,7.7385        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12020.0   ,13.7846     ,7.7404        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12021.0   ,13.7884     ,7.7423        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12022.0   ,13.7922     ,7.7442        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12023.0   ,13.7961     ,7.7462        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12024.0   ,13.7999     ,7.7481        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12025.0   ,13.8037     ,7.7500        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12026.0   ,13.8076     ,7.7519        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12027.0   ,13.8114     ,7.7539        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12028.0   ,13.8152     ,7.7558        ,0.0000      ,2000.0000   ,295.65      ,3.97  
12029.0   ,13.8191     ,7.7577        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12030.0   ,13.8229     ,7.7597        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12031.0   ,13.8268     ,7.7616        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12032.0   ,13.8306     ,7.7635        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12033.0   ,13.8344     ,7.7654        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12034.0   ,13.8383     ,7.7674        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12035.0   ,13.8421     ,7.7693        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12036.0   ,13.8460     ,7.7712        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12037.0   ,13.8498     ,7.7732        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12038.0   ,13.8537     ,7.7751        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12039.0   ,13.8575     ,7.7770        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12040.0   ,13.8614     ,7.7790        ,0.0000      ,2000.0000   ,295.64      ,3.97  
12041.0   ,13.8652     ,7.7809        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12042.0   ,13.8691     ,7.7829        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12043.0   ,13.8729     ,7.7848        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12044.0   ,13.8768     ,7.7867        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12045.0   ,13.8806     ,7.7887        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12046.0   ,13.8845     ,7.7906        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12047.0   ,13.8883     ,7.7925        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12048.0   ,13.8922     ,7.7945        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12049.0   ,13.8961     ,7.7964        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12050.0   ,13.8999     ,7.7984        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12051.0   ,13.9038     ,7.8003        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12052.0   ,13.9076     ,7.8022        ,0.0000      ,2000.0000   ,295.63      ,3.97  
12053.0   ,13.9115     ,7.8042        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12054.0   ,13.9154     ,7.8061        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12055.0   ,13.9192     ,7.8081        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12056.0   ,13.9231     ,7.8100        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12057.0   ,13.9270     ,7.8120        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12058.0   ,13.9308     ,7.8139        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12059.0   ,13.9347     ,7.8159        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12060.0   ,13.9386     ,7.8178        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12061.0   ,13.9425     ,7.8198        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12062.0   ,13.9463     ,7.8217        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12063.0   ,13.9502     ,7.8236        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12064.0   ,13.9541     ,7.8256        ,0.0000      ,2000.0000   ,295.62      ,3.97  
12065.0   ,13.9580     ,7.8275        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12066.0   ,13.9618     ,7.8295        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12067.0   ,13.9657     ,7.8314        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12068.0   ,13.9696     ,7.8334        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12069.0   ,13.9735     ,7.8354        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12070.0   ,13.9774     ,7.8373        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12071.0   ,13.9812     ,7.8393        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12072.0   ,13.9851     ,7.8412        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12073.0   ,13.9890     ,7.8432        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12074.0   ,13.9929     ,7.8451        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12075.0   ,13.9968     ,7.8471        ,0.0000      ,2000.0000   ,295.61      ,3.97  
12076.0   ,14.0007     ,7.8490        ,0.0000      ,2000.0000   ,295.61      ,3.97  
